nodes  	729
129	0.25	0.625	0.125
130	0.375	0.625	0.125
131	0.5	0.625	0.125
132	0.625	0.625	0.125
133	0.75	0.625	0.125
134	0.875	0.625	0.125
135	1.	0.625	0.125
136	0.	0.75	0.125
137	0.125	0.75	0.125
138	0.25	0.75	0.125
139	0.375	0.75	0.125
140	0.5	0.75	0.125
141	0.625	0.75	0.125
142	0.75	0.75	0.125
143	0.875	0.75	0.125
144	1.	0.75	0.125
145	0.	0.875	0.125
146	0.125	0.875	0.125
147	0.25	0.875	0.125
148	0.375	0.875	0.125
149	0.5	0.875	0.125
150	0.625	0.875	0.125
151	0.75	0.875	0.125
152	0.875	0.875	0.125
153	1.	0.875	0.125
154	0.	1.	0.125
155	0.125	1.	0.125
156	0.25	1.	0.125
157	0.375	1.	0.125
158	0.5	1.	0.125
159	0.625	1.	0.125
160	0.75	1.	0.125
161	0.875	1.	0.125
162	1.	1.	0.125
163	0.	0.	0.25
164	0.125	0.	0.25
165	0.25	0.	0.25
166	0.375	0.	0.25
167	0.5	0.	0.25
168	0.625	0.	0.25
169	0.75	0.	0.25
170	0.875	0.	0.25
171	1.	0.	0.25
172	0.	0.125	0.25
173	0.125	0.125	0.25
174	0.25	0.125	0.25
175	0.375	0.125	0.25
176	0.5	0.125	0.25
177	0.625	0.125	0.25
178	0.75	0.125	0.25
179	0.875	0.125	0.25
180	1.	0.125	0.25
181	0.	0.25	0.25
182	0.125	0.25	0.25
183	0.25	0.25	0.25
184	0.375	0.25	0.25
185	0.5	0.25	0.25
186	0.625	0.25	0.25
187	0.75	0.25	0.25
188	0.875	0.25	0.25
189	1.	0.25	0.25
190	0.	0.375	0.25
191	0.125	0.375	0.25
192	0.25	0.375	0.25
193	0.375	0.375	0.25
194	0.5	0.375	0.25
195	0.625	0.375	0.25
196	0.75	0.375	0.25
197	0.875	0.375	0.25
198	1.	0.375	0.25
199	0.	0.5	0.25
200	0.125	0.5	0.25
201	0.25	0.5	0.25
202	0.375	0.5	0.25
203	0.5	0.5	0.25
204	0.625	0.5	0.25
205	0.75	0.5	0.25
206	0.875	0.5	0.25
207	1.	0.5	0.25
208	0.	0.625	0.25
209	0.125	0.625	0.25
210	0.25	0.625	0.25
211	0.375	0.625	0.25
212	0.5	0.625	0.25
213	0.625	0.625	0.25
214	0.75	0.625	0.25
215	0.875	0.625	0.25
216	1.	0.625	0.25
217	0.	0.75	0.25
218	0.125	0.75	0.25
219	0.25	0.75	0.25
220	0.375	0.75	0.25
221	0.5	0.75	0.25
222	0.625	0.75	0.25
223	0.75	0.75	0.25
224	0.875	0.75	0.25
225	1.	0.75	0.25
226	0.	0.875	0.25
227	0.125	0.875	0.25
228	0.25	0.875	0.25
229	0.375	0.875	0.25
230	0.5	0.875	0.25
231	0.625	0.875	0.25
232	0.75	0.875	0.25
233	0.875	0.875	0.25
234	1.	0.875	0.25
235	0.	1.	0.25
236	0.125	1.	0.25
237	0.25	1.	0.25
238	0.375	1.	0.25
239	0.5	1.	0.25
240	0.625	1.	0.25
241	0.75	1.	0.25
242	0.875	1.	0.25
243	1.	1.	0.25
244	0.	0.	0.375
245	0.125	0.	0.375
246	0.25	0.	0.375
247	0.375	0.	0.375
248	0.5	0.	0.375
249	0.625	0.	0.375
250	0.75	0.	0.375
251	0.875	0.	0.375
252	1.	0.	0.375
253	0.	0.125	0.375
254	0.125	0.125	0.375
255	0.25	0.125	0.375
256	0.375	0.125	0.375
257	0.5	0.125	0.375
258	0.625	0.125	0.375
259	0.75	0.125	0.375
260	0.875	0.125	0.375
261	1.	0.125	0.375
262	0.	0.25	0.375
263	0.125	0.25	0.375
264	0.25	0.25	0.375
265	0.375	0.25	0.375
266	0.5	0.25	0.375
267	0.625	0.25	0.375
268	0.75	0.25	0.375
269	0.875	0.25	0.375
270	1.	0.25	0.375
271	0.	0.375	0.375
272	0.125	0.375	0.375
273	0.25	0.375	0.375
274	0.375	0.375	0.375
275	0.5	0.375	0.375
276	0.625	0.375	0.375
277	0.75	0.375	0.375
278	0.875	0.375	0.375
279	1.	0.375	0.375
280	0.	0.5	0.375
281	0.125	0.5	0.375
282	0.25	0.5	0.375
283	0.375	0.5	0.375
284	0.5	0.5	0.375
285	0.625	0.5	0.375
286	0.75	0.5	0.375
287	0.875	0.5	0.375
288	1.	0.5	0.375
289	0.	0.625	0.375
290	0.125	0.625	0.375
291	0.25	0.625	0.375
292	0.375	0.625	0.375
293	0.5	0.625	0.375
294	0.625	0.625	0.375
295	0.75	0.625	0.375
296	0.875	0.625	0.375
297	1.	0.625	0.375
298	0.	0.75	0.375
299	0.125	0.75	0.375
300	0.25	0.75	0.375
301	0.375	0.75	0.375
302	0.5	0.75	0.375
303	0.625	0.75	0.375
304	0.75	0.75	0.375
305	0.875	0.75	0.375
306	1.	0.75	0.375
307	0.	0.875	0.375
308	0.125	0.875	0.375
309	0.25	0.875	0.375
310	0.375	0.875	0.375
311	0.5	0.875	0.375
312	0.625	0.875	0.375
313	0.75	0.875	0.375
314	0.875	0.875	0.375
315	1.	0.875	0.375
316	0.	1.	0.375
317	0.125	1.	0.375
318	0.25	1.	0.375
319	0.375	1.	0.375
320	0.5	1.	0.375
321	0.625	1.	0.375
322	0.75	1.	0.375
323	0.875	1.	0.375
324	1.	1.	0.375
325	0.	0.	0.5
326	0.125	0.	0.5
327	0.25	0.	0.5
328	0.375	0.	0.5
329	0.5	0.	0.5
330	0.625	0.	0.5
331	0.75	0.	0.5
332	0.875	0.	0.5
333	1.	0.	0.5
334	0.	0.125	0.5
335	0.125	0.125	0.5
336	0.25	0.125	0.5
337	0.375	0.125	0.5
338	0.5	0.125	0.5
339	0.625	0.125	0.5
340	0.75	0.125	0.5
341	0.875	0.125	0.5
342	1.	0.125	0.5
343	0.	0.25	0.5
344	0.125	0.25	0.5
345	0.25	0.25	0.5
346	0.375	0.25	0.5
347	0.5	0.25	0.5
348	0.625	0.25	0.5
349	0.75	0.25	0.5
350	0.875	0.25	0.5
351	1.	0.25	0.5
352	0.	0.375	0.5
353	0.125	0.375	0.5
354	0.25	0.375	0.5
355	0.375	0.375	0.5
356	0.5	0.375	0.5
357	0.625	0.375	0.5
358	0.75	0.375	0.5
359	0.875	0.375	0.5
360	1.	0.375	0.5
361	0.	0.5	0.5
362	0.125	0.5	0.5
363	0.25	0.5	0.5
364	0.375	0.5	0.5
365	0.5	0.5	0.5
366	0.625	0.5	0.5
367	0.75	0.5	0.5
368	0.875	0.5	0.5
369	1.	0.5	0.5
370	0.	0.625	0.5
371	0.125	0.625	0.5
372	0.25	0.625	0.5
373	0.375	0.625	0.5
374	0.5	0.625	0.5
375	0.625	0.625	0.5
376	0.75	0.625	0.5
377	0.875	0.625	0.5
378	1.	0.625	0.5
379	0.	0.75	0.5
380	0.125	0.75	0.5
381	0.25	0.75	0.5
382	0.375	0.75	0.5
383	0.5	0.75	0.5
384	0.625	0.75	0.5
385	0.75	0.75	0.5
386	0.875	0.75	0.5
387	1.	0.75	0.5
388	0.	0.875	0.5
389	0.125	0.875	0.5
390	0.25	0.875	0.5
391	0.375	0.875	0.5
392	0.5	0.875	0.5
393	0.625	0.875	0.5
394	0.75	0.875	0.5
395	0.875	0.875	0.5
396	1.	0.875	0.5
397	0.	1.	0.5
398	0.125	1.	0.5
399	0.25	1.	0.5
400	0.375	1.	0.5
401	0.5	1.	0.5
402	0.625	1.	0.5
403	0.75	1.	0.5
404	0.875	1.	0.5
405	1.	1.	0.5
406	0.	0.	0.625
407	0.125	0.	0.625
408	0.25	0.	0.625
409	0.375	0.	0.625
410	0.5	0.	0.625
411	0.625	0.	0.625
412	0.75	0.	0.625
413	0.875	0.	0.625
414	1.	0.	0.625
415	0.	0.125	0.625
416	0.125	0.125	0.625
417	0.25	0.125	0.625
418	0.375	0.125	0.625
419	0.5	0.125	0.625
420	0.625	0.125	0.625
421	0.75	0.125	0.625
422	0.875	0.125	0.625
423	1.	0.125	0.625
424	0.	0.25	0.625
425	0.125	0.25	0.625
426	0.25	0.25	0.625
427	0.375	0.25	0.625
428	0.5	0.25	0.625
429	0.625	0.25	0.625
430	0.75	0.25	0.625
431	0.875	0.25	0.625
432	1.	0.25	0.625
433	0.	0.375	0.625
434	0.125	0.375	0.625
435	0.25	0.375	0.625
436	0.375	0.375	0.625
437	0.5	0.375	0.625
438	0.625	0.375	0.625
439	0.75	0.375	0.625
440	0.875	0.375	0.625
441	1.	0.375	0.625
442	0.	0.5	0.625
443	0.125	0.5	0.625
444	0.25	0.5	0.625
445	0.375	0.5	0.625
446	0.5	0.5	0.625
447	0.625	0.5	0.625
448	0.75	0.5	0.625
449	0.875	0.5	0.625
450	1.	0.5	0.625
451	0.	0.625	0.625
452	0.125	0.625	0.625
453	0.25	0.625	0.625
454	0.375	0.625	0.625
455	0.5	0.625	0.625
456	0.625	0.625	0.625
457	0.75	0.625	0.625
458	0.875	0.625	0.625
459	1.	0.625	0.625
460	0.	0.75	0.625
461	0.125	0.75	0.625
462	0.25	0.75	0.625
463	0.375	0.75	0.625
464	0.5	0.75	0.625
465	0.625	0.75	0.625
466	0.75	0.75	0.625
467	0.875	0.75	0.625
468	1.	0.75	0.625
469	0.	0.875	0.625
470	0.125	0.875	0.625
471	0.25	0.875	0.625
472	0.375	0.875	0.625
473	0.5	0.875	0.625
474	0.625	0.875	0.625
475	0.75	0.875	0.625
476	0.875	0.875	0.625
477	1.	0.875	0.625
478	0.	1.	0.625
479	0.125	1.	0.625
480	0.25	1.	0.625
481	0.375	1.	0.625
482	0.5	1.	0.625
483	0.625	1.	0.625
484	0.75	1.	0.625
485	0.875	1.	0.625
486	1.	1.	0.625
487	0.	0.	0.75
488	0.125	0.	0.75
489	0.25	0.	0.75
490	0.375	0.	0.75
491	0.5	0.	0.75
492	0.625	0.	0.75
493	0.75	0.	0.75
494	0.875	0.	0.75
495	1.	0.	0.75
496	0.	0.125	0.75
497	0.125	0.125	0.75
498	0.25	0.125	0.75
499	0.375	0.125	0.75
500	0.5	0.125	0.75
501	0.625	0.125	0.75
502	0.75	0.125	0.75
503	0.875	0.125	0.75
504	1.	0.125	0.75
505	0.	0.25	0.75
506	0.125	0.25	0.75
507	0.25	0.25	0.75
508	0.375	0.25	0.75
509	0.5	0.25	0.75
510	0.625	0.25	0.75
511	0.75	0.25	0.75
512	0.875	0.25	0.75
513	1.	0.25	0.75
514	0.	0.375	0.75
515	0.125	0.375	0.75
516	0.25	0.375	0.75
517	0.375	0.375	0.75
518	0.5	0.375	0.75
519	0.625	0.375	0.75
520	0.75	0.375	0.75
521	0.875	0.375	0.75
522	1.	0.375	0.75
523	0.	0.5	0.75
524	0.125	0.5	0.75
525	0.25	0.5	0.75
526	0.375	0.5	0.75
527	0.5	0.5	0.75
528	0.625	0.5	0.75
529	0.75	0.5	0.75
530	0.875	0.5	0.75
531	1.	0.5	0.75
532	0.	0.625	0.75
533	0.125	0.625	0.75
534	0.25	0.625	0.75
535	0.375	0.625	0.75
536	0.5	0.625	0.75
537	0.625	0.625	0.75
538	0.75	0.625	0.75
539	0.875	0.625	0.75
540	1.	0.625	0.75
541	0.	0.75	0.75
542	0.125	0.75	0.75
543	0.25	0.75	0.75
544	0.375	0.75	0.75
545	0.5	0.75	0.75
546	0.625	0.75	0.75
547	0.75	0.75	0.75
548	0.875	0.75	0.75
549	1.	0.75	0.75
550	0.	0.875	0.75
551	0.125	0.875	0.75
552	0.25	0.875	0.75
553	0.375	0.875	0.75
554	0.5	0.875	0.75
555	0.625	0.875	0.75
556	0.75	0.875	0.75
557	0.875	0.875	0.75
558	1.	0.875	0.75
559	0.	1.	0.75
560	0.125	1.	0.75
561	0.25	1.	0.75
562	0.375	1.	0.75
563	0.5	1.	0.75
564	0.625	1.	0.75
565	0.75	1.	0.75
566	0.875	1.	0.75
567	1.	1.	0.75
568	0.	0.	0.875
569	0.125	0.	0.875
570	0.25	0.	0.875
571	0.375	0.	0.875
572	0.5	0.	0.875
573	0.625	0.	0.875
574	0.75	0.	0.875
575	0.875	0.	0.875
576	1.	0.	0.875
577	0.	0.125	0.875
578	0.125	0.125	0.875
579	0.25	0.125	0.875
580	0.375	0.125	0.875
581	0.5	0.125	0.875
582	0.625	0.125	0.875
583	0.75	0.125	0.875
584	0.875	0.125	0.875
585	1.	0.125	0.875
586	0.	0.25	0.875
587	0.125	0.25	0.875
588	0.25	0.25	0.875
589	0.375	0.25	0.875
590	0.5	0.25	0.875
591	0.625	0.25	0.875
592	0.75	0.25	0.875
593	0.875	0.25	0.875
594	1.	0.25	0.875
595	0.	0.375	0.875
596	0.125	0.375	0.875
597	0.25	0.375	0.875
598	0.375	0.375	0.875
599	0.5	0.375	0.875
600	0.625	0.375	0.875
601	0.75	0.375	0.875
602	0.875	0.375	0.875
603	1.	0.375	0.875
604	0.	0.5	0.875
605	0.125	0.5	0.875
606	0.25	0.5	0.875
607	0.375	0.5	0.875
608	0.5	0.5	0.875
609	0.625	0.5	0.875
610	0.75	0.5	0.875
611	0.875	0.5	0.875
612	1.	0.5	0.875
613	0.	0.625	0.875
614	0.125	0.625	0.875
615	0.25	0.625	0.875
616	0.375	0.625	0.875
617	0.5	0.625	0.875
618	0.625	0.625	0.875
619	0.75	0.625	0.875
620	0.875	0.625	0.875
621	1.	0.625	0.875
622	0.	0.75	0.875
623	0.125	0.75	0.875
624	0.25	0.75	0.875
625	0.375	0.75	0.875
626	0.5	0.75	0.875
627	0.625	0.75	0.875
628	0.75	0.75	0.875
629	0.875	0.75	0.875
630	1.	0.75	0.875
631	0.	0.875	0.875
632	0.125	0.875	0.875
633	0.25	0.875	0.875
634	0.375	0.875	0.875
635	0.5	0.875	0.875
636	0.625	0.875	0.875
637	0.75	0.875	0.875
638	0.875	0.875	0.875
639	1.	0.875	0.875
640	0.	1.	0.875
641	0.125	1.	0.875
642	0.25	1.	0.875
643	0.375	1.	0.875
644	0.5	1.	0.875
645	0.625	1.	0.875
646	0.75	1.	0.875
647	0.875	1.	0.875
648	1.	1.	0.875
649	0.	0.	1.
650	0.125	0.	1.
651	0.25	0.	1.
652	0.375	0.	1.
653	0.5	0.	1.
654	0.625	0.	1.
655	0.75	0.	1.
656	0.875	0.	1.
657	1.	0.	1.
658	0.	0.125	1.
659	0.125	0.125	1.
660	0.25	0.125	1.
661	0.375	0.125	1.
662	0.5	0.125	1.
663	0.625	0.125	1.
664	0.75	0.125	1.
665	0.875	0.125	1.
666	1.	0.125	1.
667	0.	0.25	1.
668	0.125	0.25	1.
669	0.25	0.25	1.
670	0.375	0.25	1.
671	0.5	0.25	1.
672	0.625	0.25	1.
673	0.75	0.25	1.
674	0.875	0.25	1.
675	1.	0.25	1.
676	0.	0.375	1.
677	0.125	0.375	1.
678	0.25	0.375	1.
679	0.375	0.375	1.
680	0.5	0.375	1.
681	0.625	0.375	1.
682	0.75	0.375	1.
683	0.875	0.375	1.
684	1.	0.375	1.
685	0.	0.5	1.
686	0.125	0.5	1.
687	0.25	0.5	1.
688	0.375	0.5	1.
689	0.5	0.5	1.
690	0.625	0.5	1.
691	0.75	0.5	1.
692	0.875	0.5	1.
693	1.	0.5	1.
694	0.	0.625	1.
695	0.125	0.625	1.
696	0.25	0.625	1.
697	0.375	0.625	1.
698	0.5	0.625	1.
699	0.625	0.625	1.
700	0.75	0.625	1.
701	0.875	0.625	1.
702	1.	0.625	1.
703	0.	0.75	1.
704	0.125	0.75	1.
705	0.25	0.75	1.
706	0.375	0.75	1.
707	0.5	0.75	1.
708	0.625	0.75	1.
709	0.75	0.75	1.
710	0.875	0.75	1.
711	1.	0.75	1.
712	0.	0.875	1.
713	0.125	0.875	1.
714	0.25	0.875	1.
715	0.375	0.875	1.
716	0.5	0.875	1.
717	0.625	0.875	1.
718	0.75	0.875	1.
719	0.875	0.875	1.
720	1.	0.875	1.
721	0.	1.	1.
722	0.125	1.	1.
723	0.25	1.	1.
724	0.375	1.	1.
725	0.5	1.	1.
726	0.625	1.	1.
727	0.75	1.	1.
728	0.875	1.	1.
729	1.	1.	1.
elements  	512
1	1	2	10	11	82	83	91	92
2	2	3	11	12	83	84	92	93
3	3	4	12	13	84	85	93	94
4	4	5	13	14	85	86	94	95
5	5	6	14	15	86	87	95	96
6	6	7	15	16	87	88	96	97
7	7	8	16	17	88	89	97	98
8	8	9	17	18	89	90	98	99
9	10	11	19	20	91	92	100	101
10	11	12	20	21	92	93	101	102
11	12	13	21	22	93	94	102	103
12	13	14	22	23	94	95	103	104
13	14	15	23	24	95	96	104	105
14	15	16	24	25	96	97	105	106
15	16	17	25	26	97	98	106	107
16	17	18	26	27	98	99	107	108
17	19	20	28	29	100	101	109	110
18	20	21	29	30	101	102	110	111
19	21	22	30	31	102	103	111	112
20	22	23	31	32	103	104	112	113
21	23	24	32	33	104	105	113	114
22	24	25	33	34	105	106	114	115
23	25	26	34	35	106	107	115	116
24	26	27	35	36	107	108	116	117
25	28	29	37	38	109	110	118	119
26	29	30	38	39	110	111	119	120
27	30	31	39	40	111	112	120	121
28	31	32	40	41	112	113	121	122
29	32	33	41	42	113	114	122	123
30	33	34	42	43	114	115	123	124
31	34	35	43	44	115	116	124	125
32	35	36	44	45	116	117	125	126
33	37	38	46	47	118	119	127	128
34	38	39	47	48	119	120	128	129
35	39	40	48	49	120	121	129	130
36	40	41	49	50	121	122	130	131
37	41	42	50	51	122	123	131	132
38	42	43	51	52	123	124	132	133
39	43	44	52	53	124	125	133	134
40	44	45	53	54	125	126	134	135
41	46	47	55	56	127	128	136	137
42	47	48	56	57	128	129	137	138
43	48	49	57	58	129	130	138	139
44	49	50	58	59	130	131	139	140
45	50	51	59	60	131	132	140	141
46	51	52	60	61	132	133	141	142
47	52	53	61	62	133	134	142	143
48	53	54	62	63	134	135	143	144
49	55	56	64	65	136	137	145	146
50	56	57	65	66	137	138	146	147
51	57	58	66	67	138	139	147	148
52	58	59	67	68	139	140	148	149
53	59	60	68	69	140	141	149	150
54	60	61	69	70	141	142	150	151
55	61	62	70	71	142	143	151	152
56	62	63	71	72	143	144	152	153
57	64	65	73	74	145	146	154	155
58	65	66	74	75	146	147	155	156
59	66	67	75	76	147	148	156	157
60	67	68	76	77	148	149	157	158
61	68	69	77	78	149	150	158	159
62	69	70	78	79	150	151	159	160
63	70	71	79	80	151	152	160	161
64	71	72	80	81	152	153	161	162
65	82	83	91	92	163	164	172	173
66	83	84	92	93	164	165	173	174
67	84	85	93	94	165	166	174	175
68	85	86	94	95	166	167	175	176
69	86	87	95	96	167	168	176	177
70	87	88	96	97	168	169	177	178
71	88	89	97	98	169	170	178	179
72	89	90	98	99	170	171	179	180
73	91	92	100	101	172	173	181	182
74	92	93	101	102	173	174	182	183
75	93	94	102	103	174	175	183	184
76	94	95	103	104	175	176	184	185
77	95	96	104	105	176	177	185	186
78	96	97	105	106	177	178	186	187
79	97	98	106	107	178	179	187	188
80	98	99	107	108	179	180	188	189
81	100	101	109	110	181	182	190	191
82	101	102	110	111	182	183	191	192
83	102	103	111	112	183	184	192	193
84	103	104	112	113	184	185	193	194
85	104	105	113	114	185	186	194	195
86	105	106	114	115	186	187	195	196
87	106	107	115	116	187	188	196	197
88	107	108	116	117	188	189	197	198
89	109	110	118	119	190	191	199	200
90	110	111	119	120	191	192	200	201
91	111	112	120	121	192	193	201	202
92	112	113	121	122	193	194	202	203
93	113	114	122	123	194	195	203	204
94	114	115	123	124	195	196	204	205
95	115	116	124	125	196	197	205	206
96	116	117	125	126	197	198	206	207
97	118	119	127	128	199	200	208	209
98	119	120	128	129	200	201	209	210
99	120	121	129	130	201	202	210	211
100	121	122	130	131	202	203	211	212
101	122	123	131	132	203	204	212	213
102	123	124	132	133	204	205	213	214
103	124	125	133	134	205	206	214	215
104	125	126	134	135	206	207	215	216
105	127	128	136	137	208	209	217	218
106	128	129	137	138	209	210	218	219
107	129	130	138	139	210	211	219	220
108	130	131	139	140	211	212	220	221
109	131	132	140	141	212	213	221	222
110	132	133	141	142	213	214	222	223
111	133	134	142	143	214	215	223	224
112	134	135	143	144	215	216	224	225
113	136	137	145	146	217	218	226	227
114	137	138	146	147	218	219	227	228
115	138	139	147	148	219	220	228	229
116	139	140	148	149	220	221	229	230
117	140	141	149	150	221	222	230	231
118	141	142	150	151	222	223	231	232
119	142	143	151	152	223	224	232	233
120	143	144	152	153	224	225	233	234
121	145	146	154	155	226	227	235	236
122	146	147	155	156	227	228	236	237
123	147	148	156	157	228	229	237	238
124	148	149	157	158	229	230	238	239
125	149	150	158	159	230	231	239	240
126	150	151	159	160	231	232	240	241
127	151	152	160	161	232	233	241	242
128	152	153	161	162	233	234	242	243
129	163	164	172	173	244	245	253	254
130	164	165	173	174	245	246	254	255
131	165	166	174	175	246	247	255	256
132	166	167	175	176	247	248	256	257
133	167	168	176	177	248	249	257	258
134	168	169	177	178	249	250	258	259
135	169	170	178	179	250	251	259	260
136	170	171	179	180	251	252	260	261
137	172	173	181	182	253	254	262	263
138	173	174	182	183	254	255	263	264
139	174	175	183	184	255	256	264	265
140	175	176	184	185	256	257	265	266
141	176	177	185	186	257	258	266	267
142	177	178	186	187	258	259	267	268
143	178	179	187	188	259	260	268	269
144	179	180	188	189	260	261	269	270
145	181	182	190	191	262	263	271	272
146	182	183	191	192	263	264	272	273
147	183	184	192	193	264	265	273	274
148	184	185	193	194	265	266	274	275
149	185	186	194	195	266	267	275	276
150	186	187	195	196	267	268	276	277
151	187	188	196	197	268	269	277	278
152	188	189	197	198	269	270	278	279
153	190	191	199	200	271	272	280	281
154	191	192	200	201	272	273	281	282
155	192	193	201	202	273	274	282	283
156	193	194	202	203	274	275	283	284
157	194	195	203	204	275	276	284	285
158	195	196	204	205	276	277	285	286
159	196	197	205	206	277	278	286	287
160	197	198	206	207	278	279	287	288
161	199	200	208	209	280	281	289	290
162	200	201	209	210	281	282	290	291
163	201	202	210	211	282	283	291	292
164	202	203	211	212	283	284	292	293
165	203	204	212	213	284	285	293	294
166	204	205	213	214	285	286	294	295
167	205	206	214	215	286	287	295	296
168	206	207	215	216	287	288	296	297
169	208	209	217	218	289	290	298	299
170	209	210	218	219	290	291	299	300
171	210	211	219	220	291	292	300	301
172	211	212	220	221	292	293	301	302
173	212	213	221	222	293	294	302	303
174	213	214	222	223	294	295	303	304
175	214	215	223	224	295	296	304	305
176	215	216	224	225	296	297	305	306
177	217	218	226	227	298	299	307	308
178	218	219	227	228	299	300	308	309
179	219	220	228	229	300	301	309	310
180	220	221	229	230	301	302	310	311
181	221	222	230	231	302	303	311	312
182	222	223	231	232	303	304	312	313
183	223	224	232	233	304	305	313	314
184	224	225	233	234	305	306	314	315
185	226	227	235	236	307	308	316	317
186	227	228	236	237	308	309	317	318
187	228	229	237	238	309	310	318	319
188	229	230	238	239	310	311	319	320
189	230	231	239	240	311	312	320	321
190	231	232	240	241	312	313	321	322
191	232	233	241	242	313	314	322	323
192	233	234	242	243	314	315	323	324
193	244	245	253	254	325	326	334	335
194	245	246	254	255	326	327	335	336
195	246	247	255	256	327	328	336	337
196	247	248	256	257	328	329	337	338
197	248	249	257	258	329	330	338	339
198	249	250	258	259	330	331	339	340
199	250	251	259	260	331	332	340	341
200	251	252	260	261	332	333	341	342
201	253	254	262	263	334	335	343	344
202	254	255	263	264	335	336	344	345
203	255	256	264	265	336	337	345	346
204	256	257	265	266	337	338	346	347
205	257	258	266	267	338	339	347	348
206	258	259	267	268	339	340	348	349
207	259	260	268	269	340	341	349	350
208	260	261	269	270	341	342	350	351
209	262	263	271	272	343	344	352	353
210	263	264	272	273	344	345	353	354
211	264	265	273	274	345	346	354	355
212	265	266	274	275	346	347	355	356
213	266	267	275	276	347	348	356	357
214	267	268	276	277	348	349	357	358
215	268	269	277	278	349	350	358	359
216	269	270	278	279	350	351	359	360
217	271	272	280	281	352	353	361	362
218	272	273	281	282	353	354	362	363
219	273	274	282	283	354	355	363	364
220	274	275	283	284	355	356	364	365
221	275	276	284	285	356	357	365	366
222	276	277	285	286	357	358	366	367
223	277	278	286	287	358	359	367	368
224	278	279	287	288	359	360	368	369
225	280	281	289	290	361	362	370	371
226	281	282	290	291	362	363	371	372
227	282	283	291	292	363	364	372	373
228	283	284	292	293	364	365	373	374
229	284	285	293	294	365	366	374	375
230	285	286	294	295	366	367	375	376
231	286	287	295	296	367	368	376	377
232	287	288	296	297	368	369	377	378
233	289	290	298	299	370	371	379	380
234	290	291	299	300	371	372	380	381
235	291	292	300	301	372	373	381	382
236	292	293	301	302	373	374	382	383
